Empresa;Acessos;Market Share;Ranking
A & G SERVIÇOS EM TI LTDA;488;1,23934307807463E-05;3.489
RESOLVENET COMUNICACAO DE REDE LTDA;487;1,23680344061956E-05;3.494
ONIUQA INFORMÁTICA LTDA - ME;487;1,23680344061956E-05;3.494
Jonatan de Oliveira Siqueira - Xyber Net Telecom;487;1,23680344061956E-05;3.494
NEXUS TELECOMUNICAÇÕES LTDA - ME;486;1,23426380316449E-05;3.497
MUSTANET PROVEDOR DE INTERNET EIRELI;486;1,23426380316449E-05;3.497
MOURA & SILVA TELECOM LTDA - ME;486;1,23426380316449E-05;3.497
CHARLES DA SILVA MARQUES TELECOMUNICACOES;486;1,23426380316449E-05;3.497
VINNI.NET TELECOM LTDA ME;485;1,23172416570941E-05;3.501
IV INFORMATICA LTDA;485;1,23172416570941E-05;3.501
C CAMPELO LOPES;485;1,23172416570941E-05;3.501
Wn Solucoes em Fibra Ltda;484;1,22918452825434E-05;3.504
WM DE OLIVEIRA TELECOMUNICAÇÕES EIRELI;484;1,22918452825434E-05;3.504
S-NET Telecom LTDA ME;484;1,22918452825434E-05;3.504
Infoweb Solucoes Tecnologicas Ltda;484;1,22918452825434E-05;3.504
TURBINADO TELECOM LTDA - ME;483;1,22664489079927E-05;3.508
CONECTA MAIS LTDA - ME;483;1,22664489079927E-05;3.508
COMNET INTERNET MATELANDIA LTDA;483;1,22664489079927E-05;3.508
EDSON BIONDO & CIA LTDA ME;482;1,2241052533442E-05;3.511
C & S COMPUTADORES EIRELI;482;1,2241052533442E-05;3.511
AMELIA NATALIA MARQUES CERENTINI EIRELI;482;1,2241052533442E-05;3.511
AFONSO OLIVEIRA DA SILVA FILHO - ME;482;1,2241052533442E-05;3.511
Adriano Henrique de Oliveira Serviços de Internet - ME;482;1,2241052533442E-05;3.511
FABIO F BARBOSA;481;1,22156561588913E-05;3.516
MORINET- SERVIÇOS DE COMUNICAÇÃO MULTIMÍDIA LTDA;480;1,21902597843406E-05;3.517
JOSE HERNANI PEREIRA DE SOUZA;480;1,21902597843406E-05;3.517
JOSE APARECIDO VIEIRA EIRELI;480;1,21902597843406E-05;3.517
J M P M ALENCAR & A G F ALENCAR LTDA  - ME;480;1,21902597843406E-05;3.517
GIGA TECNOLOGIA EM REDES E INTERNET EIRELI;480;1,21902597843406E-05;3.517
AJOTEL TECNOLOGIA EIRELI - ME;480;1,21902597843406E-05;3.517
ZTI SERVICOS DE TELECOMUNICACOES EIRELI;479;1,21648634097899E-05;3.523
VM NET TELECOM EIRELI;479;1,21648634097899E-05;3.523
T & T INTERNET LTDA;479;1,21648634097899E-05;3.523
IDEALNET PROVEDOR DE INTERNET LTDA;479;1,21648634097899E-05;3.523
ART COMPU´S SERVIÇOS DE COMUNICAÇÃO MULTIMÍDIA LTDA;479;1,21648634097899E-05;3.523
IBNET TELECOM LTDA;478;1,21394670352392E-05;3.528
FAISER TELECOMUNICACOES LTDA;478;1,21394670352392E-05;3.528
VF TELECOMUNICACOES LTDA;477;1,21140706606885E-05;3.530
VELOSCH TELECOMUNICACOES - EIRELI;477;1,21140706606885E-05;3.530
L DA SILVA SANTOS TELECOMUNICACOES;477;1,21140706606885E-05;3.530
KNS DE PINHO TELECOMUNICACOES;477;1,21140706606885E-05;3.530
SULIMARI SILVA SOARES - ME;476;1,20886742861378E-05;3.534
NETWALK TELECOMUNICACOES EM INFORMATICA LTDA-ME;476;1,20886742861378E-05;3.534
EDMILSON BEZERRA 04070511474;476;1,20886742861378E-05;3.534
BLOG COMERCIO DE ARTIGOS DE INFORMATICA LTDA;476;1,20886742861378E-05;3.534
ZENNET COMUNICACAO DIGITAL E INFORMATICA;475;1,2063277911587E-05;3.538
REDE CONECTA TELECOM EIRELI;475;1,2063277911587E-05;3.538
BINARY NET TELECOMUNICAÇÕES EIRELI;475;1,2063277911587E-05;3.538
V L DE DEUS OLIVEIRA - ME;474;1,20378815370363E-05;3.541
SUPREME TEC TELECOMUNICACOES LTDA;474;1,20378815370363E-05;3.541
Carlos Lima Justino de Almeida;474;1,20378815370363E-05;3.541
W A ROCHA JUNIOR;473;1,20124851624856E-05;3.544
TECLA COMERCIO E SERVICOS DE INTERNET E COMPUTADORES EIRELI;473;1,20124851624856E-05;3.544
RAMOS E CARVALHO PROVEDOR DE ACESSO A REDE DE TELECOMUNICAÇÕES LTDA - ME;473;1,20124851624856E-05;3.544
R J COMERCIO E SERVIÇO DE COMUNICAÇÃO LTDA - ME;473;1,20124851624856E-05;3.544
MARIANA VEIGA MAIA;473;1,20124851624856E-05;3.544
ALPHA CONECTA LTDA;473;1,20124851624856E-05;3.544
ALEX ALVES DA SILVA EIRELI - ME;472;1,19870887879349E-05;3.550
A S SYSTEM NET LTDA;472;1,19870887879349E-05;3.550
VIACOM NEXT GENERATION COMUNICACAO LTDA;471;1,19616924133842E-05;3.552
RUTH M.S. DE ALMEIDA EIRELI - ME;471;1,19616924133842E-05;3.552
Netfly Ltda;471;1,19616924133842E-05;3.552
Joziel Almeida Silva;471;1,19616924133842E-05;3.552
INFINITY SOLUCOES EM TELECOMUNICACOES LTDA;471;1,19616924133842E-05;3.552
ESTEFANE A DA SILVA - ME;471;1,19616924133842E-05;3.552
MICROTURBO TELECOMUNICAÇÕES LTDA - ME;470;1,19362960388335E-05;3.558
MICROTEC TELECOMUNICAÇÕES LTDA - ME;470;1,19362960388335E-05;3.558
VICENTE JULIANO MATOS DE CARVALHO ME;469;1,19108996642828E-05;3.560
FRANCISCO MARQUES VIEIRA GONCALVES - ME;469;1,19108996642828E-05;3.560
DONNER SILVA MUNIZ 07128893610;469;1,19108996642828E-05;3.560
Brito Servicos de Informatica Eireli;469;1,19108996642828E-05;3.560
ALIANCA TELECOM SERVICOS DE COMUNICACAO MULTIMIDIA LTDA;469;1,19108996642828E-05;3.560
SEVEN TELECOM EIRELI;468;1,18855032897321E-05;3.565
R.L. QUEIROZ DA SILVA PROVEDOR DE INTERNET;468;1,18855032897321E-05;3.565
NETWAY INTERNET BANDA LARGA EIRELI - ME;468;1,18855032897321E-05;3.565
L. P. DA SILVA BEZERRA - ME;468;1,18855032897321E-05;3.565
Actec Tecnologia de Comunicacao Eireli;468;1,18855032897321E-05;3.565
MK-NET TELECOMUNICACOES LTDA;467;1,18601069151814E-05;3.570
MARIZETE DA SILVEIRA FERREIRA - ME;467;1,18601069151814E-05;3.570
L2K INFORMATICA LTDA;467;1,18601069151814E-05;3.570
FIBRA TELECOM ACESSO A INTERNET LTDA - ME;467;1,18601069151814E-05;3.570
DIEGO EMANUEL RIBEIRO NUNES -;467;1,18601069151814E-05;3.570
ZEVO FIBRA E SERVICOS EIRELI;466;1,18347105406307E-05;3.575
JAIRO RODRIGUES JOINHAS  - ME;466;1,18347105406307E-05;3.575
A B FARIAS SERVICOS DE COMUNICACAO;466;1,18347105406307E-05;3.575
MANOEL FRANCISCO MOTA COMUNICACOES E MULTIMIDIA;465;1,180931416608E-05;3.578
LUCIANA ARAUJO NUNES DE JESUS;465;1,180931416608E-05;3.578
DEBLISON COSTA SANTOS LOPES;465;1,180931416608E-05;3.578
ADAO NOVAES SILVA DE MUCUGE;465;1,180931416608E-05;3.578
MARINALDO SANTOS SANTANA - ME;464;1,17839177915292E-05;3.582
CYBERTECH INFORMATICA LTDA;464;1,17839177915292E-05;3.582
UNIVERSO DIGITAL TELECOMUNICACOES LTDA;463;1,17585214169785E-05;3.584
ROSANGELA PINTO ALVES GONDIM - ME;463;1,17585214169785E-05;3.584
G. M. de Almeida Junior Servicos;463;1,17585214169785E-05;3.584
CRISTAL FIBRA SERVICOS DE INTERNET LTDA;463;1,17585214169785E-05;3.584
Celso & Francimar Ltda;463;1,17585214169785E-05;3.584
VBS TECNOLOGIA EIRELI;462;1,17331250424278E-05;3.589
LINKMNET LTDA - EPP;462;1,17331250424278E-05;3.589
FERREIRA & MARKLEW LTDA;462;1,17331250424278E-05;3.589
CIANET TELECOMUNICACOES LTDA;462;1,17331250424278E-05;3.589
ROGERIO FERREIRA ROSA & CIA LTDA;461;1,17077286678771E-05;3.593
SERTÃO VIRTUAL II LTDA - ME;460;1,16823322933264E-05;3.594
FIHTEL - FIBER IN HOME TELECOMUNICACOES E INFORMATICA LTDA;460;1,16823322933264E-05;3.594
AMARAL COMERCIO E SERVICOS DE INFORMATICA LTDA - ME;460;1,16823322933264E-05;3.594
REINALDO DE SALES ALVES PINTO SERVICOS DE COMUNICACAO MULTIMIDIA EIRELI;459;1,16569359187757E-05;3.597
MARIA NEUSA PEREIRA DE SOUSA E CIA LTDA;459;1,16569359187757E-05;3.597
DIG CARMO COMERCIO E SERVICOS LTDA - EPP;459;1,16569359187757E-05;3.597
Davyd Ricardo Marcal 07098174602;459;1,16569359187757E-05;3.597
TOTAL TECNOLOGIA SERVICOS E COMERCIO LTDA;458;1,1631539544225E-05;3.601
JOSE SOARES MONTE SANTO - ME;458;1,1631539544225E-05;3.601
FABIO MENDES DIAS LTDA;458;1,1631539544225E-05;3.601
B COMUNICACOES DE DADOS LTDA;458;1,1631539544225E-05;3.601
ALL CONNECTIONS SULRJ.COM LTDA;458;1,1631539544225E-05;3.601
UNIX NET TELECOMUNICACOES LTDA - ME;457;1,16061431696743E-05;3.606
SEMPRENET TELECOM - PROVEDOR DE TELECOMUNICACOES LTDA;457;1,16061431696743E-05;3.606
S1 TELECOMUNICACOES E SISTEMAS DE INFORMACAO LTDA;457;1,16061431696743E-05;3.606
NET VIA TELECOMUNICACOES LTDA;457;1,16061431696743E-05;3.606
MWH TELECOM SERVICOS DE TELECOMUNICACOES EIRELI;457;1,16061431696743E-05;3.606
FTI TELECOM SERVICOS DE COMUNICACOES LTDA;457;1,16061431696743E-05;3.606
Detrox Networks e Internet Ltda;457;1,16061431696743E-05;3.606
ONIX5 TELECOM E COMUNICACOES LTDA;456;1,15807467951236E-05;3.613
MARCIO ALEXANDRE FARIAS DA SILVA - ME;456;1,15807467951236E-05;3.613
IMAX SOLUCOES EM SERVICOS LTDA  - ME;456;1,15807467951236E-05;3.613
HONOS DATA EXCHANGE INFORMATICA LTDA;456;1,15807467951236E-05;3.613
HIANDRA RODRIGUES DA SILVA EIRELI;456;1,15807467951236E-05;3.613
VALDECINO M DA LUZ EIRELI;455;1,15553504205729E-05;3.618
SEARA QUINTEIRO INTERCOM TELECOMUNICACOES EIRELI - ME;455;1,15553504205729E-05;3.618
MARVITEL TELECOMUNICACOES EIRELI;455;1,15553504205729E-05;3.618
ROCHANET INTERNET SEM FRONTEIRAS LTDA - ME;454;1,15299540460221E-05;3.621
FORTINET TELECOMUNICACOES EIRELI;454;1,15299540460221E-05;3.621
R RODRIGUES MENEZES SERVICOS DE INTERNET LTDA;453;1,15045576714714E-05;3.623
NETW TELECOMUNICACOES LTDA - ME;453;1,15045576714714E-05;3.623
N. J. DOS SANTOS SANTANA;453;1,15045576714714E-05;3.623
MAIS CONECTT SERVIÇOS DE TELECOMUNICAÇÕES LTDA - ME;453;1,15045576714714E-05;3.623
LEL LIEBERTHY ARAUJO LIBANIO;453;1,15045576714714E-05;3.623
JOSÉ PAZ BEZERRA JÚNIOR INFORMÁTICA - ME;453;1,15045576714714E-05;3.623
JAPANET RIO PROVEDOR TELECOM LTDA;453;1,15045576714714E-05;3.623
ESPECIALISTA SERVICOS DE INFORMATICA - EIRELI;453;1,15045576714714E-05;3.623
C.P. SILVA TELECOMUNICACOES - ME;453;1,15045576714714E-05;3.623
VOY TELECOM EIRELI;452;1,14791612969207E-05;3.632
N G B PIRES & CIA LTDA;452;1,14791612969207E-05;3.632
JOAO MARCOS & MAURICIO BORGES LTDA;452;1,14791612969207E-05;3.632
INFOFONT COMUNICACOES LTDA;452;1,14791612969207E-05;3.632
Dalvenisa Elisa de Sousa;452;1,14791612969207E-05;3.632
ADA TELECOMUNICACOES LTDA;452;1,14791612969207E-05;3.632
AA TELECOM PROVEDOR LIMITADA;452;1,14791612969207E-05;3.632
VELPRO TELECOMUNICACOES EIRELI;451;1,145376492237E-05;3.639
R&E TECNOLOGIA E SERVIÇOS LTDA - ME;451;1,145376492237E-05;3.639
MAIQUEL HENRIQUE DA SILVA & CIA LTDA - ME;451;1,145376492237E-05;3.639
DOUGLAS CHORNA DE OLIVEIRA;451;1,145376492237E-05;3.639
ANA PAULA SANTOS DE AMORIM - ME;451;1,145376492237E-05;3.639
W A COMERCIO E SERVICOS LTDA - ME;450;1,14283685478193E-05;3.649
TENONET SERVICOS DE INTERNET EIRELI;450;1,14283685478193E-05;3.649
TELECOMUNICAÇÕES NETCORO LTDA - ME;450;1,14283685478193E-05;3.649
RDS MULTIMIDIA LTDA;450;1,14283685478193E-05;3.649
F J COMERCIO E SERVIÃƒ?OS DE INTERNET LTDA;450;1,14283685478193E-05;3.649
CWF TELECOMUNICACOES LTDA;450;1,14283685478193E-05;3.649
CONECTIVA REDES E TELECOM LTDA  - ME;450;1,14283685478193E-05;3.649
AJR FIBERVISION TECNOLOGIA E TELECOM LTDA;450;1,14283685478193E-05;3.649
SKYNETLINK COMERCE & SERVICE EIRELI;449;1,14029721732686E-05;3.655
DJNET COMUNICAÇÕES LTDA;449;1,14029721732686E-05;3.655
ATUATEC PROVEDOR DE INTERNET - EIRELI;449;1,14029721732686E-05;3.655
ADM DIGITAL TELECOM SERVICOS DE COMUNICACAO MULTIMIDIA LTDA;449;1,14029721732686E-05;3.655
PORTAL LINK INTERCOMUNICACAO E INFORMATICA EIRELI;448;1,13775757987179E-05;3.657
IN9VE INFORMATICA E PAPELARIA LTDA - ME;448;1,13775757987179E-05;3.657
Nsb Prudente;447;1,13521794241672E-05;3.661
NEW SOLUTION NET TELECOMUNICACOES LTDA;447;1,13521794241672E-05;3.661
JONATHAS DE OLIVEIRA SILVA PROVEDOR INTERNET;447;1,13521794241672E-05;3.661
CICLONET SERVICOS DE INTERNET E MULTIMIDIA EIRELI;447;1,13521794241672E-05;3.661
UNIPONTE PROVEDOR DE INTERNET LTDA;446;1,13267830496165E-05;3.665
RAQUEL MAIA GONCALVES -ME;446;1,13267830496165E-05;3.665
OLITECH INFORMATICA E COMUNICACAO LTDA-ME;446;1,13267830496165E-05;3.665
G.F. SERVICOS DE COMUNICACAO LTDA;446;1,13267830496165E-05;3.665
GIGANET TELECOM LTDA  - ME;445;1,13013866750658E-05;3.668
BANDA LARGA MEGA TELECOM SERVICOS LTDA;445;1,13013866750658E-05;3.668
A2 Telecom Ltda;445;1,13013866750658E-05;3.668
VIP CONNECT - SOLUCOES EM COMUNICACAO E NETWORKS LTDA;444;1,12759903005151E-05;3.670
REINHARD PABLO LOPEZ DA PAZ;444;1,12759903005151E-05;3.670
NORT TELECOM LTDA;443;1,12505939259643E-05;3.672
MILENIUM TELECOMUNICACOES LTDA;443;1,12505939259643E-05;3.672
WISS TELECOM LTDA;442;1,12251975514136E-05;3.678
MBA SERVICOS DE INTERNET LTDA;442;1,12251975514136E-05;3.678
LEONARDO LIMA EZEQUIEL - ME;442;1,12251975514136E-05;3.678
J. J. TEIXEIRA ALVES - INTERNET;442;1,12251975514136E-05;3.678
FFA SOLUCOES TECNOLOGICAS LTDA - ME;442;1,12251975514136E-05;3.678
A B DA SILVA TELECOMUNICACOES;442;1,12251975514136E-05;3.678
VOLNEI DIEDRICH & CIA LTDA;441;1,11998011768629E-05;3.687
SERRANA TELECOMUNICACOES LTDA ME;441;1,11998011768629E-05;3.687
SERGIO SOUZA DOS REIS;441;1,11998011768629E-05;3.687
SALVADORTECH COMUNICACAO LTDA;441;1,11998011768629E-05;3.687
INFINITY NET LTDA;441;1,11998011768629E-05;3.687
HF TELECOMUNICACOES EIRELI - EPP;441;1,11998011768629E-05;3.687
GRANDI SISTEMAS DE INFORMACOES LTDA - ME;441;1,11998011768629E-05;3.687
EMISSON SOUSA SILVA;441;1,11998011768629E-05;3.687
CINTE TELECOM COMERCIO E SERVICOS LTDA;441;1,11998011768629E-05;3.687
Viva Service Ltda;440;1,11744048023122E-05;3.694
VIACONNECT PROVEDOR DE INTERNET BANDA LARGA LTDA;440;1,11744048023122E-05;3.694
NOVACIA WEB TECNOLOGIA DA INFORMACAO LTDA;440;1,11744048023122E-05;3.694
MILITÃO & MILITÃO SERVIÇOS DE TELECOM E SEGURANÇA LTDA - ME;440;1,11744048023122E-05;3.694
F.F INTERNET LTDA;440;1,11744048023122E-05;3.694
CONNECTAR NET LTDA;440;1,11744048023122E-05;3.694
ALTERNET COMERCIO E SERVICOS LTDA;440;1,11744048023122E-05;3.694
VIANETT PROVEDOR DE INTERNET EIRELI - ME;439;1,11490084277615E-05;3.697
ATM TELECOM LTDA -;439;1,11490084277615E-05;3.697
A A P D Carvalho Alves de Castro Internet Eireli;439;1,11490084277615E-05;3.697
TRANSDADOS INTERNET EIRELI;438;1,11236120532108E-05;3.705
MARCIO BELTRAO DE CARVALHO;438;1,11236120532108E-05;3.705
MACAL TELECOMUNICACOES E INFORMATICA EIRELI;438;1,11236120532108E-05;3.705
LEONARDO PEREIRA ORNELLAS;438;1,11236120532108E-05;3.705
KT TELECOMUNICACOES EIRELI;438;1,11236120532108E-05;3.705
DREAMNET PROVEDOR DE INTERNET LTDA;438;1,11236120532108E-05;3.705
BARBARA PATRICIA PITOMBO KUEHN SANTANA;438;1,11236120532108E-05;3.705
ADRIANO SOUZA DE SANTANA;438;1,11236120532108E-05;3.705
TRIPLO A TELECOMUNICACOES EIRELI;437;1,10982156786601E-05;3.712
RS SERVICOS DE TELECOMUNICACOES LTDA;437;1,10982156786601E-05;3.712
ROBSON CARLOS THOMES - ME;437;1,10982156786601E-05;3.712
FF SERVICOS E COMUNICACOES LTDA;437;1,10982156786601E-05;3.712
ELANIA DOS SANTOS ARAUJO;437;1,10982156786601E-05;3.712
C M. SILVA EIRELI;437;1,10982156786601E-05;3.712
ANA PAULA SOUZA DE ALMEIDA DE SALVADOR;437;1,10982156786601E-05;3.712
JEYCK SUEL MARTINS SERVICOS EM COMUNICACAO E TELEFONIA - EIRELI;436;1,10728193041094E-05;3.714
DSP REDES & INFORMATICA LTDA  - ME;436;1,10728193041094E-05;3.714
UBBINET PROVEDOR DE SERVICOS DE INTERNET LTDA;435;1,10474229295587E-05;3.725
PROVERADIO TELECOMUNICAÇÕES EIRELI;435;1,10474229295587E-05;3.725
PIOTR PIWOWAR ME 956961726 87;435;1,10474229295587E-05;3.725
ONDANET TELECOM FIBRA OPTICA LTDA;435;1,10474229295587E-05;3.725
MARMOS E MARMOS LTDA;435;1,10474229295587E-05;3.725
M. Machado Simao Falcao Eireli;435;1,10474229295587E-05;3.725
KLM SYSTEM PROVEDOR DE INTERNET LTDA - ME;435;1,10474229295587E-05;3.725
JOSE R DA COSTA LIMA  - ME;435;1,10474229295587E-05;3.725
JATO NET TELECOMUNICACOES LTDA;435;1,10474229295587E-05;3.725
DATA LINK COMUNICAÇÃO LTDA - ME;435;1,10474229295587E-05;3.725
CYBER LITORAL INFORMATICA LTDA - ME;435;1,10474229295587E-05;3.725
Qualidade Digital Internet e Telecomunicacoes Ltda;434;1,1022026555008E-05;3.728
FIBER BOX TELECOM EIRELI;434;1,1022026555008E-05;3.728
APOIO DIGITAL TI LTDA;434;1,1022026555008E-05;3.728
PROVEDOR RJ NET RS LTDA - EPP;433;1,09966301804572E-05;3.733
MADS PROVEDOR DE ACESSO DE TELECOMUNICACOES LTDA - ME;433;1,09966301804572E-05;3.733
M D ARAGAO COMUNICACAO;433;1,09966301804572E-05;3.733
IAGO FELIPE DA SILVA SERVICOS DE COMUNICACAO;433;1,09966301804572E-05;3.733
CRIATIVA MAX TELECOM LTDA;433;1,09966301804572E-05;3.733
TECNOSERVER TELECOM EIRELI;432;1,09712338059065E-05;3.740
SPEEDNET INFORMATICA LTDA - ME;432;1,09712338059065E-05;3.740
SMART TELECOM NETWORKS SERVIÇOS DE TELECOMUNICAÇÕES LTDA - ME;432;1,09712338059065E-05;3.740
NET MANIA LTDA-ME;432;1,09712338059065E-05;3.740
EDICLESIO DE SOUZA SILVA;432;1,09712338059065E-05;3.740
CLAUDENIR DOS SANTOS - ME;432;1,09712338059065E-05;3.740
BIT CENTER INFORMATICA EIRELI  - ME;432;1,09712338059065E-05;3.740
WADSON DOS SANTOS OLIVEIRA;431;1,09458374313558E-05;3.744
UPNET TECNOLOGIA & INFORMACAO LTDA - ME;431;1,09458374313558E-05;3.744
Lucas Bezerra Santos;431;1,09458374313558E-05;3.744
BETINI NET TELECON LTDA - ME;431;1,09458374313558E-05;3.744
Z GARCIA SGARBOSSA - ME;430;1,09204410568051E-05;3.750
WNC - SERVICOS & INTERNET LTDA;430;1,09204410568051E-05;3.750
W B DE ANDRADE TELECOMUNICAÇÕES E INFORMATICA;430;1,09204410568051E-05;3.750
Mundivox Cloud Ltda;430;1,09204410568051E-05;3.750
M J RODRIGUES BATISTA - ME;430;1,09204410568051E-05;3.750
FRANCISCO NIVALDO DE SOUSA SILVA;430;1,09204410568051E-05;3.750
MC NET - TORRES E SINAIS DE COMUNICACAO LTDA;429;1,08950446822544E-05;3.754
Locallink Telecomunicacoes Ltda;429;1,08950446822544E-05;3.754
F J FERREIRA - ME;429;1,08950446822544E-05;3.754
AJC INTERNET LTDA;429;1,08950446822544E-05;3.754
COMPETENCENET INFORMATICA LTDA;428;1,08696483077037E-05;3.755
ROGERIO SOUZA CORTES EIRELI;427;1,0844251933153E-05;3.757
MADMAK INFORMÁTICA E TELECOMUNICAÇÕES LTDA-ME;427;1,0844251933153E-05;3.757
WTUNET TELECOM EIRELI;426;1,08188555586023E-05;3.765
ULTRANET TELECOMUNICACOES LTDA;426;1,08188555586023E-05;3.765
JACSON MENDES SANTOS;426;1,08188555586023E-05;3.765
INTERADIONET SERVICOS DE REDES E INTERNET LTDA;426;1,08188555586023E-05;3.765
DOUGLAS ANTONIO MARTINS - ME;426;1,08188555586023E-05;3.765
D F G LEITE - ME;426;1,08188555586023E-05;3.765
ALMEIDA CARMO INFORMATICA LTDA;426;1,08188555586023E-05;3.765
AJNS PROVEDOR DE INTERNET LTDA - ME;426;1,08188555586023E-05;3.765
WIFI PLUS PROVEDOR LTDA.;425;1,07934591840516E-05;3.771
R.c. da Cunha Sarmento;425;1,07934591840516E-05;3.771
Pirajanet Servico de Comunicacao Multimidia Eireli;425;1,07934591840516E-05;3.771
Ksnet Eireli;425;1,07934591840516E-05;3.771
INFOVISION TELECOMUNICAÇÕES LTDA  ME;425;1,07934591840516E-05;3.771
FLASH NETWORK LTDA - ME;425;1,07934591840516E-05;3.771
REBUSSI & AZEVEDO LTDA;424;1,07680628095009E-05;3.772
PRISCILA DOS SANTOS ALMEIDA;423;1,07426664349501E-05;3.774
PORTAL NET TELECOM SERVICOS DE INTERNET EIRELI;423;1,07426664349501E-05;3.774
NETPURUS SERVICOS DE TELECOMUNICACOES LTDA;422;1,07172700603994E-05;3.778
J N CABRAL & CIA LTDA - ME;422;1,07172700603994E-05;3.778
CRISTIANE SILVA DE LIMA PRUDENCIO;422;1,07172700603994E-05;3.778
CM DE JESUS TELECOM LTDA;422;1,07172700603994E-05;3.778
TDF PROVIDER SERVIÇOS EM INFORMATICA LTDA - ME;421;1,06918736858487E-05;3.782
JOSE VICENTE FERREIRA FREITAS;421;1,06918736858487E-05;3.782
AGNET PROVEDOR DE INTERNET LTDA - ME;421;1,06918736858487E-05;3.782
A N BEZERRA SERVICOS DE COMUNICACAO MULTIMIDIA;421;1,06918736858487E-05;3.782
VISAO NET SERVICOS DE COMUNICACAO LTDA - ME;420;1,0666477311298E-05;3.786
SINAL DO SENHOR TELECOMUNICACOES EIRELI;420;1,0666477311298E-05;3.786
NETGO TELECOM SERVICOS DE TELECOMUNICACAO LTDA;420;1,0666477311298E-05;3.786
MIRANDA SIQUEIRA MANUTENCAO E INFORMATICA LTDA;420;1,0666477311298E-05;3.786
TEC PLUS TELECOMUNICAO LTDA;419;1,06410809367473E-05;3.789
RENARD MENDES BATISTA ME;419;1,06410809367473E-05;3.789
BARRETO E CANTOIA PROVEDOR DE INTERNET LTDA;419;1,06410809367473E-05;3.789
VCAM - LINK SERVICOS E COMUNICACAO MULTIMIDIA LTDA;418;1,06156845621966E-05;3.794
UTIL PROVEDOR DE INTERNET LTDA;418;1,06156845621966E-05;3.794
SPACE NET REDES DE INTERNET EIRELI;418;1,06156845621966E-05;3.794
SILAS E F DE AQUINO ELETROELETRONICOS - ME;418;1,06156845621966E-05;3.794
REDE EXS TELECOMUNICACOES LTDA;418;1,06156845621966E-05;3.794
START NET TELECOMUNICACOES LTDA;417;1,05902881876459E-05;3.799
SETORIAL TELECOMUNICACOES LTDA - ME;417;1,05902881876459E-05;3.799
SERTAONET - INTERNET PROVIDER LTDA. - ME;417;1,05902881876459E-05;3.799
RURAL LINK NETWORK COMUNICACAO MULTIMIDIA LTDA - ME;417;1,05902881876459E-05;3.799
NETTRON TELECOMUNICAÇOES LTDA;417;1,05902881876459E-05;3.799
TECKLINK NET TELECOMUNICAÇÕES EIRELI - EPP;416;1,05648918130952E-05;3.803
RONILSON SILVA SANTANA;416;1,05648918130952E-05;3.803
M A M DA SILVA MULTIMIDIA;416;1,05648918130952E-05;3.803
HERNAN CARLOS LONGO COMUNICACAO MULTIMIDIA;416;1,05648918130952E-05;3.803
R10 TELECOM LTDA;415;1,05394954385445E-05;3.806
JACIARA SOARES DOS SANTOS DA CUNHA;415;1,05394954385445E-05;3.806
CINTIA AUXILIADORA DE ALCANTARA BARBOSA - ME;415;1,05394954385445E-05;3.806
YAN FERREIRA MAIA;414;1,05140990639938E-05;3.814
WHNET TELECOM SERVICOS DE TELECOMUNICACOES LTDA;414;1,05140990639938E-05;3.814
VISUALPHONE SERVICOS DE COMUNICACAO MULTIMIDIA LTDA;414;1,05140990639938E-05;3.814
REDE ITECH TELECOM EIRELI;414;1,05140990639938E-05;3.814
JONE WILLIAN SCOMPARIM;414;1,05140990639938E-05;3.814
J MARCOS DOS SANTOS;414;1,05140990639938E-05;3.814
FOUR WEB INTERNET DE BASTOS LTDA;414;1,05140990639938E-05;3.814
ANA PAULA RICHTER - ME;414;1,05140990639938E-05;3.814
L. M. M. ARAUJO & CIA LTDA;413;1,04887026894431E-05;3.817
J CARLOS GONZAGA CARDOSO & CIA LTDA;413;1,04887026894431E-05;3.817
Iranildo Santos Lima;413;1,04887026894431E-05;3.817
SUPREMA NETWORK TELECOM LTDA;412;1,04633063148923E-05;3.825
REDE GLOBAL TECNOLOGIA LTDA-ME;412;1,04633063148923E-05;3.825
RABELO FLORES SERVIÇOS DE MULTIMÍDIA EIRELI;412;1,04633063148923E-05;3.825
NETPOWER TELECOMUNICACOES EIRELI;412;1,04633063148923E-05;3.825
FOZ TELECOM LTDA;412;1,04633063148923E-05;3.825
DIRECT NET CONEXOES RAPIDAS LTDA - ME;412;1,04633063148923E-05;3.825
ANGELA M S DO NASCIMENTO;412;1,04633063148923E-05;3.825
6 P TELECOM LTDA;412;1,04633063148923E-05;3.825
PAULO RICARDO SOUZA DO NASCIMENTO - ME;411;1,04379099403416E-05;3.829
LINK UNIAO TELECOM EIRELI - ME;411;1,04379099403416E-05;3.829
K & B INFORMATICA LTDA;411;1,04379099403416E-05;3.829
A. R. DA SILVA INFORMATICA;411;1,04379099403416E-05;3.829
V. G. R. DE SOUZA TELECOM. E ALUGUEL DE EQUIP. - ME;410;1,04125135657909E-05;3.835
Topnet Telecomunicacoes Eireli;410;1,04125135657909E-05;3.835
T. R. TELECOMUNICACOES LTDA;410;1,04125135657909E-05;3.835
GEFSON CARLOS DA SILVA HONORATO;410;1,04125135657909E-05;3.835
GDM TELECOM EIRELI;410;1,04125135657909E-05;3.835
B.W SOLUCOES EM CABEAMENTO E FIBRA OPTICA LTDA;410;1,04125135657909E-05;3.835
